nim,prodi,predikat,tanggal_lulus,tgl_masuk,status_masuk,jenis_kelamin,tahun_lahir,status_pegawai
15416261201156,61201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416261201157,61201,Pujian,2019-08-29,2015-09-06,0,0,1998,0
15416261201159,61201,Pujian,2019-08-29,2015-09-06,0,0,1996,0
15416261201160,61201,Pujian,2019-08-29,2015-09-06,0,1,1994,1
15416261201161,61201,Pujian,2019-08-29,2015-09-06,0,0,1997,1
15416261201162,61201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416261201163,61201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416261201164,61201,Memuaskan,2022-07-08,2015-09-06,0,0,1997,0
15416261201170,61201,Pujian,2019-08-29,2015-09-06,0,1,1997,1
15416261201174,61201,Memuaskan,2022-08-31,2015-09-06,0,1,1997,0
15416261201178,61201,Pujian,2019-08-31,2015-09-06,0,0,1997,1
15416261201179,61201,Pujian,2019-08-31,2015-09-06,0,0,1997,0
15416261201180,61201,Memuaskan,2022-07-08,2015-09-06,0,1,1993,1
15416261201181,61201,Pujian,2019-08-29,2015-09-06,0,1,1997,0
15416261201182,61201,Pujian,2019-08-31,2015-09-06,0,0,1997,1
15416261201183,61201,Pujian,2019-08-29,2015-09-06,0,0,1997,1
15416261201184,61201,Pujian,2019-08-31,2015-09-06,0,0,1997,1
15416261201185,61201,Pujian,2019-08-29,2015-09-06,0,1,1995,1
15416261201186,61201,Pujian,2019-08-31,2015-09-06,0,1,1993,1
15416261201189,61201,Pujian,2019-08-29,2015-09-06,0,0,1996,0
15416261201191,61201,Pujian,2019-08-29,2015-09-06,0,0,1998,0
15416261201192,61201,Pujian,2019-08-29,2015-09-06,0,1,1997,0
15416261201195,61201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416261201196,61201,Pujian,2019-08-31,2015-09-06,0,0,1998,0
15416261201199,61201,Pujian,2019-08-29,2015-09-06,0,0,1996,0
15416261201200,61201,Pujian,2019-08-29,2015-09-06,0,0,1997,1
15416261201201,61201,Pujian,2019-08-31,2015-09-06,0,1,1996,1
15416261201204,61201,Pujian,2020-09-28,2015-09-06,0,0,1998,1
15416261201206,61201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416261201207,61201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416261201209,61201,Pujian,2019-08-31,2015-09-06,0,1,1998,1
15416261201214,61201,Sangat Memuaskan,2021-08-31,2015-09-06,0,0,1996,0
15416261201219,61201,Sangat Memuaskan,2021-08-31,2015-09-06,0,1,1998,1
15416261201222,61201,Sangat Memuaskan,2021-06-11,2015-09-06,0,0,1994,1
15416261201223,61201,Pujian,2019-04-16,2015-09-06,0,1,1983,1
15416261201227,61201,Pujian,2019-08-29,2015-09-06,0,1,1996,1
15416261201229,61201,Pujian,2019-08-31,2015-09-06,0,0,1995,0
15416261201231,61201,Pujian,2019-08-29,2015-09-06,0,0,1994,1
15416261201234,61201,Pujian,2019-08-31,2015-09-06,0,1,1995,1
15416261201238,61201,Pujian,2019-08-29,2015-09-06,0,1,1995,0
15416261201241,61201,Pujian,2019-04-16,2015-09-06,0,0,1995,1
15416261201242,61201,Pujian,2019-08-31,2015-09-06,0,1,1989,0
15416261201246,61201,Pujian,2019-08-29,2015-09-06,0,1,1992,1
15416261201247,61201,Sangat Memuaskan,2021-08-31,2015-09-06,0,1,1994,0
15416261201248,61201,Pujian,2019-08-31,2015-09-06,0,1,1992,1
15416261201250,61201,Pujian,2019-08-29,2015-09-06,0,0,1996,0
15416261201251,61201,Pujian,2019-08-31,2015-09-06,0,0,1998,0
15416261201253,61201,Pujian,2019-08-31,2015-09-06,0,1,1995,1
15416262201002,62201,Pujian,2019-08-31,2015-09-06,0,0,1997,0
15416262201003,62201,Pujian,2019-04-16,2015-09-06,0,1,1992,1
15416262201004,62201,Pujian,2019-08-31,2015-09-06,0,0,1993,1
15416262201007,62201,Pujian,2019-08-29,2015-09-06,0,1,1995,1
15416262201009,62201,Pujian,2019-08-31,2015-09-06,0,0,1993,0
15416262201011,62201,Pujian,2019-08-31,2015-09-06,0,0,1996,1
15416262201013,62201,Pujian,2019-08-29,2015-09-06,0,0,1995,1
15416262201014,62201,Pujian,2019-08-31,2015-09-06,0,0,1996,1
15416262201015,62201,Pujian,2019-08-31,2015-09-06,0,0,1995,1
15416262201016,62201,Pujian,2019-08-29,2015-09-06,0,0,1990,1
15416262201018,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416262201019,62201,Pujian,2019-08-31,2015-09-06,0,0,1996,1
15416262201020,62201,Pujian,2019-08-31,2015-09-06,0,0,1996,1
15416262201021,62201,Pujian,2019-08-29,2015-09-06,0,0,1994,1
15416262201022,62201,Pujian,2019-08-31,2015-09-06,0,1,1993,1
15416262201023,62201,Pujian,2019-08-29,2015-09-06,0,0,1995,1
15416262201024,62201,Pujian,2019-08-31,2015-09-06,0,0,1997,1
15416262201025,62201,Pujian,2019-08-31,2015-09-06,0,0,1995,1
15416262201026,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416262201027,62201,Pujian,2019-08-31,2015-09-06,0,0,1996,1
15416262201029,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416262201032,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,1
15416262201033,62201,Pujian,2019-08-31,2015-09-06,0,0,1995,1
15416262201034,62201,Pujian,2019-08-31,2015-09-06,0,0,1995,1
15416262201035,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416262201036,62201,Pujian,2019-08-29,2015-09-06,0,0,1994,1
15416262201037,62201,Pujian,2019-08-31,2015-09-06,0,0,1993,1
15416262201038,62201,Pujian,2019-08-29,2015-09-06,0,0,1998,1
15416262201041,62201,Pujian,2019-08-29,2015-09-06,0,1,1995,0
15416262201042,62201,Pujian,2019-08-31,2015-09-06,0,0,1996,1
15416262201043,62201,Pujian,2019-08-29,2015-09-06,0,0,1995,1
15416262201044,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416262201047,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,1
15416262201049,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416262201050,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,0
15416262201051,62201,Pujian,2019-10-16,2015-09-06,0,0,1997,0
15416262201053,62201,Pujian,2019-08-31,2015-09-06,0,0,1997,1
15416262201054,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416262201055,62201,Pujian,2019-04-16,2015-09-06,0,0,1997,1
15416262201056,62201,Pujian,2019-08-31,2015-09-06,0,1,1997,0
15416262201058,62201,Pujian,2019-08-29,2015-09-06,0,0,1998,1
15416262201060,62201,Sangat Memuaskan,2020-10-21,2015-09-06,0,1,1990,0
15416262201061,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416262201062,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416262201063,62201,Pujian,2019-08-31,2015-09-06,0,0,1997,0
15416262201064,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416262201065,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416262201066,62201,Pujian,2019-08-29,2015-09-06,0,0,1995,1
15416262201068,62201,Pujian,2019-08-29,2015-09-06,0,1,1996,1
15416262201069,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416262201071,62201,Pujian,2019-08-29,2015-09-06,0,1,1994,1
15416262201072,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,0
15416262201073,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416262201074,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416262201075,62201,Pujian,2019-08-31,2015-09-06,0,1,1991,1
15416262201076,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,0
15416262201077,62201,Pujian,2019-08-31,2015-09-06,0,0,1997,0
15416262201079,62201,Pujian,2019-08-31,2015-09-06,0,0,1997,1
15416262201080,62201,Pujian,2019-08-29,2015-09-06,0,1,1992,1
15416262201081,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,0
15416262201082,62201,Pujian,2019-08-31,2015-09-06,0,1,1995,1
15416262201083,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,0
15416262201084,62201,Sangat Memuaskan,2021-06-30,2015-09-06,0,0,1997,0
15416262201085,62201,Pujian,2019-08-29,2015-09-06,0,0,1994,1
15416262201086,62201,Pujian,2019-08-29,2015-09-06,0,1,1996,0
15416262201087,62201,Pujian,2019-08-31,2015-09-06,0,1,1997,0
15416262201088,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416262201089,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416262201092,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416262201094,62201,Pujian,2019-08-31,2015-09-06,0,1,1994,1
15416262201095,62201,Pujian,2019-08-29,2015-09-06,0,0,1998,0
15416262201096,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,1
15416262201097,62201,Pujian,2019-08-29,2015-09-06,0,1,1997,0
15416262201098,62201,Pujian,2019-08-31,2015-09-06,0,1,1995,0
15416262201099,62201,Pujian,2019-08-31,2015-09-06,0,1,1995,1
15416262201100,62201,Pujian,2019-08-29,2015-09-06,0,1,1993,1
15416262201101,62201,Pujian,2019-08-29,2015-09-06,0,0,1995,1
15416262201102,62201,Pujian,2019-08-31,2015-09-06,0,0,1997,0
15416262201104,62201,Pujian,2019-08-29,2015-09-06,0,1,1997,1
15416262201105,62201,Pujian,2019-10-16,2015-09-06,0,0,1995,1
15416262201106,62201,Pujian,2019-08-31,2015-09-06,0,0,1997,0
15416262201108,62201,Pujian,2019-08-29,2015-09-06,0,0,1998,0
15416262201109,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416262201110,62201,Pujian,2019-08-29,2015-09-06,0,0,1994,1
15416262201111,62201,Pujian,2019-08-31,2015-09-06,0,0,1997,0
15416262201112,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,1
15416262201113,62201,Pujian,2019-08-29,2015-09-06,0,1,1995,1
15416262201114,62201,Pujian,2019-08-31,2015-09-06,0,0,1997,0
15416262201116,62201,Pujian,2019-08-31,2015-09-06,0,1,1995,0
15416262201117,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416262201118,62201,Pujian,2019-08-31,2015-09-06,0,0,1998,0
15416262201119,62201,Pujian,2019-08-29,2015-09-06,0,0,1996,0
15416262201121,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416262201122,62201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416262201124,62201,Pujian,2019-08-29,2015-09-06,0,1,1995,0
15416262201125,62201,Pujian,2019-08-31,2015-09-06,0,0,1994,1
15416262201126,62201,Pujian,2019-04-16,2015-09-06,0,0,1997,0
15416273201001,73201,Pujian,2019-08-29,2015-09-06,0,1,1996,0
15416273201002,73201,Pujian,2019-08-29,2015-09-06,0,1,1995,1
15416273201003,73201,Pujian,2019-04-16,2015-09-06,0,1,1994,1
15416273201004,73201,Pujian,2019-08-30,2015-09-06,0,1,1995,1
15416273201005,73201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416273201007,73201,Memuaskan,2020-10-24,2015-09-06,0,0,1993,1
15416273201008,73201,Sangat Memuaskan,2020-10-24,2015-09-06,0,1,1996,0
15416273201009,73201,Pujian,2019-04-16,2015-09-06,0,0,1994,1
15416273201010,73201,Sangat Memuaskan,2020-10-10,2015-09-06,0,1,1996,1
15416273201012,73201,Pujian,2019-04-16,2015-09-06,0,0,1994,1
15416273201014,73201,Sangat Memuaskan,2020-10-24,2015-09-06,0,0,1993,1
15416273201015,73201,Pujian,2019-08-29,2015-09-06,0,1,1995,1
15416273201017,73201,Pujian,2019-08-29,2015-09-06,0,1,1993,1
15416273201020,73201,Pujian,2019-08-30,2015-09-06,0,0,1995,1
15416273201021,73201,Memuaskan,2020-10-24,2015-09-06,0,1,1991,1
15416273201023,73201,Pujian,2019-08-30,2015-09-06,0,1,1993,1
15416273201024,73201,Pujian,2019-04-16,2015-09-06,0,0,1997,0
15416273201025,73201,Pujian,2019-08-30,2015-09-06,0,0,1995,1
15416273201026,73201,Pujian,2019-08-29,2015-09-06,0,0,1996,0
15416273201028,73201,Pujian,2019-08-29,2015-09-06,0,1,1993,1
15416273201029,73201,Pujian,2019-08-29,2015-09-06,0,1,1994,1
15416273201030,73201,Pujian,2019-08-29,2015-09-06,0,1,1994,1
15416273201031,73201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416273201034,73201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416273201035,73201,Pujian,2019-08-30,2015-09-06,0,0,1996,1
15416273201036,73201,Sangat Memuaskan,2020-01-20,2015-09-06,0,0,1994,1
15416273201039,73201,Pujian,2019-08-30,2015-09-06,0,1,1995,1
15416273201044,73201,Pujian,2019-08-30,2015-09-06,0,1,1995,1
15416273201046,73201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416273201047,73201,Pujian,2019-08-29,2015-09-06,0,0,1993,1
15416273201048,73201,Memuaskan,2020-10-24,2015-09-06,0,1,1995,1
15416273201049,73201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416273201050,73201,Pujian,2019-08-29,2015-09-06,0,1,1996,0
15416273201051,73201,Pujian,2019-08-29,2015-09-06,0,1,1994,1
15416273201053,73201,Pujian,2019-08-29,2015-09-06,0,1,1996,1
15416273201055,73201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416273201056,73201,Pujian,2019-08-29,2015-09-06,0,1,1996,0
15416273201057,73201,Pujian,2019-04-16,2015-09-06,0,1,1995,1
15416273201058,73201,Pujian,2019-08-30,2015-09-06,0,1,1995,0
15416273201061,73201,Pujian,2019-08-29,2015-09-06,0,1,1994,1
15416273201063,73201,Pujian,2019-08-30,2015-09-06,0,1,1996,0
15416273201066,73201,Memuaskan,2020-12-28,2015-09-06,0,1,1994,1
15416273201068,73201,Memuaskan,2021-02-20,2015-09-06,0,1,1995,1
15416273201069,73201,Pujian,2019-08-30,2015-09-06,0,1,1993,1
15416273201070,73201,Sangat Memuaskan,2020-10-24,2015-09-06,0,0,1997,1
15416273201072,73201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416273201074,73201,Pujian,2019-08-29,2015-09-06,0,1,1996,1
15416273201075,73201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416273201078,73201,Pujian,2019-08-30,2015-09-06,0,1,1996,1
15416273201079,73201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416273201080,73201,Pujian,2019-08-30,2015-09-06,0,1,1995,1
15416273201084,73201,Sangat Memuaskan,2020-10-24,2015-09-06,0,1,1992,1
15416273201090,73201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416273201092,73201,Pujian,2019-08-30,2015-09-06,0,0,1996,0
15416273201093,73201,Memuaskan,2020-10-24,2015-09-06,0,0,1995,0
15416273201094,73201,Memuaskan,2020-10-24,2015-09-06,0,0,1997,0
15416273201097,73201,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416273201099,73201,Pujian,2019-08-30,2015-09-06,0,0,1997,0
15416273201100,73201,Memuaskan,2020-10-24,2015-09-06,0,1,1994,1
15416273201101,73201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416273201102,73201,Pujian,2019-08-29,2015-09-06,0,0,1993,0
15416273201103,73201,Pujian,2019-08-29,2015-09-06,0,1,1993,1
15416273201104,73201,Pujian,2019-04-16,2015-09-06,0,0,1998,1
15416273201105,73201,Pujian,2019-08-30,2015-09-06,0,0,1997,0
15416273201108,73201,Pujian,2019-08-29,2015-09-06,0,1,1994,1
15416273201115,73201,Sangat Memuaskan,2021-08-31,2015-09-06,0,0,1996,1
15416273201117,73201,Pujian,2019-08-30,2015-09-06,0,1,1990,1
15416273201118,73201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416273201120,73201,Pujian,2019-08-30,2015-09-06,0,1,1994,1
15416273201121,73201,Pujian,2019-08-29,2015-09-06,0,0,1996,0
15416273201123,73201,Pujian,2019-04-16,2015-09-06,0,0,1995,0
15416273201127,73201,Memuaskan,2021-08-21,2015-09-06,0,1,1997,0
15416273201129,73201,Sangat Memuaskan,2020-10-24,2015-09-06,0,0,1997,0
15416273201130,73201,Pujian,2019-08-29,2015-09-06,0,1,1996,0
15416273201131,73201,Pujian,2019-08-29,2015-09-06,0,0,1995,1
15416273201132,73201,Pujian,2019-08-29,2015-09-06,0,0,1995,1
15416273201133,73201,Pujian,2019-08-30,2015-09-06,0,0,1995,1
15416273201134,73201,Pujian,2019-08-29,2015-09-06,0,0,1997,1
15416273201135,73201,Pujian,2019-08-29,2015-09-06,0,0,1995,0
15416273201136,73201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416274201001,74201,Pujian,2019-04-16,2015-09-06,0,0,1994,1
15416274201002,74201,Sangat Memuaskan,2020-09-17,2015-09-06,0,1,1986,1
15416274201004,74201,Pujian,2021-04-09,2015-09-06,0,1,1992,1
15416274201005,74201,Pujian,2019-08-31,2015-09-06,0,1,1993,1
15416274201007,74201,Pujian,2020-09-17,2015-09-06,0,1,1995,1
15416274201009,74201,Pujian,2019-08-31,2015-09-06,0,1,1983,1
15416274201010,74201,Pujian,2020-09-17,2015-09-06,0,0,1998,1
15416274201011,74201,Pujian,2019-08-29,2015-09-06,0,1,1982,1
15416274201012,74201,Pujian,2019-08-31,2015-09-06,0,1,1991,1
15416274201016,74201,Sangat Memuaskan,2020-10-16,2015-09-06,0,1,1993,1
15416274201017,74201,Pujian,2019-08-31,2015-09-06,0,1,1993,1
15416274201022,74201,Sangat Memuaskan,2020-10-16,2015-09-06,0,1,1990,1
15416274201038,74201,Pujian,2019-08-31,2015-09-06,0,1,1992,1
15416274201040,74201,Sangat Memuaskan,2022-06-23,2015-09-06,0,1,1994,1
15416274201041,74201,Pujian,2019-08-31,2015-09-06,0,1,1997,0
15416274201042,74201,Pujian,2019-08-31,2015-09-06,0,0,1994,1
15416274201045,74201,Pujian,2019-04-16,2015-09-06,0,1,1993,1
15416274201046,74201,Pujian,2019-04-16,2015-09-06,0,1,1997,1
15416274201047,74201,Pujian,2019-08-31,2015-09-06,0,1,1980,1
15416274201048,74201,Pujian,2019-04-16,2015-09-06,0,0,1990,0
15416274201049,74201,Pujian,2020-10-16,2015-09-06,0,1,1978,1
15416274201050,74201,Pujian,2019-04-16,2015-09-06,0,0,1997,0
15416274201051,74201,Pujian,2019-08-31,2015-09-06,0,1,1993,1
15416274201052,74201,Pujian,2019-09-26,2015-09-06,0,0,1996,1
15416274201053,74201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416274201054,74201,Sangat Memuaskan,2021-12-06,2015-09-06,0,0,1996,1
15416274201055,74201,Sangat Memuaskan,2020-09-17,2015-09-06,0,1,1996,1
15416274201058,74201,Pujian,2020-09-17,2015-09-06,0,0,1997,0
15416274201066,74201,Sangat Memuaskan,2022-10-07,2015-09-06,0,0,1996,0
15416274201068,74201,Pujian,2019-08-31,2015-09-06,0,1,1981,1
15416274201069,74201,Sangat Memuaskan,2020-09-17,2015-09-06,0,0,1998,1
15416274201070,74201,Pujian,2019-08-31,2015-09-06,0,1,1992,1
15416274201071,74201,Pujian,2019-08-31,2015-09-06,0,0,1997,0
15416274201072,74201,Pujian,2019-08-31,2015-09-06,0,1,1997,0
15416274201074,74201,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416274201076,74201,Pujian,2019-08-31,2015-09-06,0,1,1992,1
15416274201077,74201,Pujian,2019-08-31,2015-09-06,0,1,1997,0
15416274201082,74201,Pujian,2020-09-17,2015-09-06,0,1,1997,1
15416274201083,74201,Pujian,2019-08-31,2015-09-06,0,1,1997,1
15416274201084,74201,Pujian,2019-08-31,2015-09-06,0,1,1974,0
15416274201087,74201,Pujian,2019-08-31,2015-09-06,0,1,1997,0
15416274201092,74201,Pujian,2019-08-31,2015-09-06,0,1,1996,0
15416274201096,74201,Pujian,2020-10-16,2015-09-06,0,1,1989,0
15416274201097,74201,Pujian,2019-09-26,2015-09-06,0,1,1978,1
15416274201098,74201,Pujian,2021-08-30,2015-09-06,0,1,1975,1
15416274201099,74201,Pujian,2019-08-31,2015-09-06,0,1,1996,1
15416274201100,74201,Sangat Memuaskan,2020-10-16,2015-09-06,0,0,1995,1
15416274201103,74201,Sangat Memuaskan,2021-08-26,2015-09-06,0,1,1989,1
15416274201104,74201,Pujian,2019-08-31,2015-09-06,0,1,1996,0
15416274201105,74201,Sangat Memuaskan,2020-09-17,2015-09-06,0,1,1966,0
15416274201106,74201,Pujian,2019-04-16,2015-09-06,0,1,1976,1
15416286206001,86206,Pujian,2019-08-01,2015-09-06,0,0,1997,1
15416286206002,86206,Pujian,2019-08-26,2015-09-06,0,0,1996,1
15416286206003,86206,Pujian,2019-08-01,2015-09-06,0,0,1993,1
15416286206006,86206,Pujian,2019-08-26,2015-09-06,0,0,1997,1
15416286206007,86206,Pujian,2019-08-26,2015-09-06,0,0,1997,1
15416286206008,86206,Pujian,2019-08-26,2015-09-06,0,0,1996,0
15416286206009,86206,Pujian,2019-03-06,2015-09-06,0,0,1997,1
15416286206010,86206,Pujian,2019-08-01,2015-09-06,0,0,1996,1
15416286206011,86206,Pujian,2019-08-26,2015-09-06,0,0,1997,0
15416286206012,86206,Pujian,2019-08-26,2015-09-06,0,0,1995,1
15416286206013,86206,Pujian,2019-08-26,2015-09-06,0,0,1997,1
15416286206014,86206,Pujian,2019-03-06,2015-09-06,0,0,1997,1
15416286206015,86206,Pujian,2019-08-26,2015-09-06,0,1,1995,1
15416286206016,86206,Pujian,2019-08-26,2015-09-06,0,0,1996,1
15416286206017,86206,Pujian,2019-08-01,2015-09-06,0,0,1996,1
15416286206018,86206,Pujian,2019-03-08,2015-09-06,0,0,1998,1
15416286206019,86206,Pujian,2019-08-26,2015-09-06,0,0,1996,1
15416286206020,86206,Pujian,2019-03-08,2015-09-06,0,0,1997,1
15416286206021,86206,Pujian,2019-08-31,2015-09-06,0,0,1994,1
15416286206022,86206,Pujian,2019-08-01,2015-09-06,0,0,1997,1
15416286206023,86206,Pujian,2019-08-26,2015-09-06,0,0,1996,1
15416286206026,86206,Pujian,2019-08-29,2015-09-06,0,0,1997,1
15416286206027,86206,Pujian,2019-08-26,2015-09-06,0,0,1996,1
15416286206029,86206,Pujian,2019-03-06,2015-09-06,0,0,1994,1
15416286206030,86206,Pujian,2019-03-08,2015-09-06,0,0,1996,0
15416286206031,86206,Pujian,2019-08-31,2015-09-06,0,0,1995,1
15416286206032,86206,Pujian,2019-08-01,2015-09-06,0,0,1995,1
15416286206033,86206,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416286206034,86206,Pujian,2019-08-26,2015-09-06,0,0,1995,1
15416286206035,86206,Pujian,2019-08-31,2015-09-06,0,0,1994,1
15416286206036,86206,Pujian,2019-08-29,2015-09-06,0,0,1997,1
15416286206037,86206,Pujian,2019-03-06,2015-09-06,0,0,1996,1
15416286206039,86206,Pujian,2019-03-08,2015-09-06,0,0,1996,0
15416286206040,86206,Pujian,2019-03-08,2015-09-06,0,0,1995,0
15416286206041,86206,Pujian,2019-08-01,2015-09-06,0,0,1996,1
15416286206044,86206,Pujian,2019-08-01,2015-09-06,0,0,1997,0
15416286206045,86206,Pujian,2019-08-01,2015-09-06,0,0,1997,0
15416286206046,86206,Pujian,2019-08-01,2015-09-06,0,0,1995,1
15416286206049,86206,Pujian,2019-08-26,2015-09-06,0,1,1995,1
15416286206051,86206,Pujian,2019-08-26,2015-09-06,0,0,1979,1
15416286206052,86206,Pujian,2019-03-08,2015-09-06,0,0,1997,1
15416286206053,86206,Pujian,2019-03-08,2015-09-06,0,0,1997,0
15416286206055,86206,Pujian,2019-08-26,2015-09-06,0,0,1997,1
15416286206057,86206,Pujian,2019-03-06,2015-09-06,0,0,1997,0
15416286206060,86206,Pujian,2019-08-29,2015-09-06,0,0,1996,1
15416286206061,86206,Pujian,2019-08-01,2015-09-06,0,0,1998,0
15416286206062,86206,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416286206063,86206,Pujian,2019-03-08,2015-09-06,0,0,1996,1
15416286206064,86206,Pujian,2019-08-29,2015-09-06,0,0,1995,1
15416286206065,86206,Pujian,2019-03-06,2015-09-06,0,0,1996,0
15416286206069,86206,Pujian,2019-08-26,2015-09-06,0,1,1995,0
15416286206070,86206,Pujian,2019-08-31,2015-09-06,0,0,1992,0
15416286206071,86206,Pujian,2019-03-06,2015-09-06,0,0,1996,0
15416286206075,86206,Pujian,2019-08-26,2015-09-06,0,0,1993,1
15416286206076,86206,Pujian,2019-08-26,2015-09-06,0,0,1997,1
15416286206077,86206,Pujian,2019-08-26,2015-09-06,0,0,1996,0
15416286206078,86206,Pujian,2019-08-26,2015-09-06,0,0,1996,0
15416286206079,86206,Pujian,2019-08-26,2015-09-06,0,1,1996,1
15416286206080,86206,Pujian,2019-03-08,2015-09-06,0,0,1997,0
15416286206081,86206,Pujian,2019-03-06,2015-09-06,0,0,1998,0
15416286206083,86206,Pujian,2019-08-01,2015-09-06,0,1,1995,0
15416286206084,86206,Pujian,2019-03-08,2015-09-06,0,0,1998,1
15416286206085,86206,Pujian,2019-08-29,2015-09-06,0,0,1997,1
15416286206086,86206,Pujian,2019-08-01,2015-09-06,0,0,1995,1
15416286206087,86206,Pujian,2019-08-26,2015-09-06,0,1,1996,1
15416286206088,86206,Pujian,2019-08-26,2015-09-06,0,0,1985,1
15416286206089,86206,Pujian,2019-08-26,2015-09-06,0,1,1997,1
15416286206090,86206,Pujian,2019-08-26,2015-09-06,0,1,1996,0
15416286206091,86206,Pujian,2019-08-01,2015-09-06,0,0,1997,0
15416286206092,86206,Pujian,2019-03-08,2015-09-06,0,0,1996,0
15416286206093,86206,Pujian,2019-03-06,2015-09-06,0,0,1997,1
15416286206094,86206,Pujian,2019-08-29,2015-09-06,0,0,1990,1
15416286206095,86206,Pujian,2019-08-01,2015-09-06,0,0,1996,0
15416286206096,86206,Pujian,2019-03-08,2015-09-06,0,0,1997,0
15416286206097,86206,Pujian,2019-08-29,2015-09-06,0,0,1997,0
15416286206098,86206,Pujian,2019-03-08,2015-09-06,0,0,1996,0
15416286206099,86206,Pujian,2019-08-01,2015-09-06,0,0,1997,1
15416286206100,86206,Pujian,2019-08-26,2015-09-06,0,0,1997,0
15416286206102,86206,Pujian,2019-08-01,2015-09-06,0,0,1996,1
15416286206103,86206,Pujian,2019-08-01,2015-09-06,0,0,1997,0
